# 1 ~ 3
#separator:tab
#html:true
Go语言变量声明方式	"<pre><code class=""language-go"">// 1. 标准声明
var name string = ""go""

// 2. 短变量声明（函数内部）
func main() {
    age := 25
}

// 3. 类型推断声明
var isOpen = true

// 4. 多变量声明
var x, y = 1, 3.14</code></pre>"
Go语言短变量声明限制	"<pre><code class=""language-go"">package main

// ❌ 错误：不能在函数外使用
// global := 100

func main() {
    // ✅ 正确：函数内部使用
    local := ""hello""
    
    // ✅ 重声明（至少一个新变量）
    v1, err := call()
    v2, err := call() // err被重新声明
}</code></pre>"
Go语言类型推断优势	"<pre><code class=""language-go"">// 重构前
func oldFunc() float64 { return 3.14 }
value := oldFunc() // value类型自动推断为float64

// 重构后（返回类型变更）
func oldFunc() int { return 100 }
// ✅ 调用方代码无需修改
// value仍可正常工作</code></pre>"
Go语言代码块划分依据	"<pre><code class=""language-go"">func main() { // 显式代码块1
    { // 显式代码块2
        if x := 10; x > 0 { // 隐式代码块（if初始化）
            fmt.Println(x)
        }
    }
}</code></pre>"
Go语言变量屏蔽现象	"<pre><code class=""language-go"">package main

var global = 100 // 外层变量

func main() {
    global := 200 // 屏蔽外层global
    fmt.Println(global) // 输出200
    
    { // 内层代码块
        global := 300 // 再次屏蔽
        fmt.Println(global) // 输出300
    }
    
    // 外层global仍为100
}</code></pre>"
Go语言类型断言写法	"<pre><code class=""language-go"">var i interface{} = ""hello""

// ✅ 安全写法（双返回值）
s, ok := i.(string)
if ok {
    fmt.Println(s)
}

// ❌ 危险写法（单返回值可能panic）
// s := i.(int) // 引发panic</code></pre>"
Go语言类型转换与断言区别	"<pre><code class=""language-go"">// 类型转换（静态类型）
var f float64 = 3.14
i := int(f) // ✅ 显式转换

// 类型断言（动态类型）
var val interface{} = 100
switch v := val.(type) { // 检查接口值实际类型
case int:
    fmt.Println(v * 2) // 输出200
}</code></pre>"
Go语言潜在类型作用	"<pre><code class=""language-go"">type Celsius float64
type Fahrenheit float64

var c Celsius = 100
var f Fahrenheit = 212

// ✅ 相同潜在类型可转换
c = Celsius(f)

// ❌ 不同类型不能直接运算
// sum := c + f // 编译错误</code></pre>"
Go语言不可寻址值示例	"<pre><code class=""language-go"">func getValue() int { return 100 }

func main() {
    // 常量
    const PI = 3.14
    // &PI // ❌ 不可取址
    
    // 算术结果
    result := 10 + 20
    // &(10+20) // ❌ 临时表达式
    
    // 函数返回值
    // &getValue() // ❌ 临时结果
}</code></pre>"
Go语言函数一等公民体现	"<pre><code class=""language-go"">// 1. 赋值变量
add := func(a, b int) int { return a+b }

// 2. 作为参数
calculate(10, 20, add)

// 3. 作为返回值
func makeMultiplier(n int) func(int) int {
    return func(x int) int { return x*n }
}</code></pre>"
Go语言类型别名与定义区别	"<pre><code class=""language-go"">// 类型别名
type Alias = int
var a Alias = 10
var b int = a // ✅ 无需转换

// 类型定义
type NewType int
var c NewType = 20
// var d int = c // ❌ 需要显式转换
var d int = int(c) // ✅</code></pre>"
Go语言不可寻址值限制	"<pre><code class=""language-go"">type Counter struct{ count int }
func (c *Counter) Inc() { c.count++ }

func main() {
    // 1. 无法取址
    // addr := &(10)
    
    // 2. 不能调用指针方法
    Counter{}.Inc() // ❌ 编译错误
    
    // 3. 不能作为左值
    // getValue() = 200 // ❌
}</code></pre>"
Go语言变量重声明条件	"<pre><code class=""language-go"">func main() {
    // ✅ 合法重声明
    v, err := open()
    v, err := open() // ❌ 缺少新变量
    
    // ✅ 至少一个新变量
    v1, err := open()
    v2, err := open() // ✅
    
    // ❌ 不同类型
    s := ""text""
    s, n := open() // 编译错误
}</code></pre>"
Go语言空接口作用	"<pre><code class=""language-go"">func printAny(val interface{}) {
    // 承载任意类型值
    switch v := val.(type) {
    case int: fmt.Println(v*2)
    case string: fmt.Println(v)
    }
}

printAny(100)    // 输出200
printAny(""go"")  // 输出go</code></pre>"
Go语言unsafe.Pointer用途	"<pre><code class=""language-go"">import ""unsafe""

func main() {
    var i int64 = 255
    
    // 任意指针转换
    p := unsafe.Pointer(&i)
    b := (*byte)(p)
    
    // 绕过类型系统
    *b = 1 // 修改内存
}</code></pre>"
Go语言类型断言失败处理	"<pre><code class=""language-go"">var val interface{} = ""text""

// ❌ 单返回值形式
// num := val.(int) // panic!

// ✅ 安全模式
if num, ok := val.(int); ok {
    fmt.Println(num)
} else {
    fmt.Println(""类型错误"")
}</code></pre>"
Go语言type MyInt转换规则	"<pre><code class=""language-go"">type MyInt int64

func main() {
    var mi MyInt = 100
    var i int64 = 200
    
    // ❌ 不能直接赋值（新类型）
    // i = mi
    
    // ✅ 显式转换
    i = int64(mi)
    mi = MyInt(i)
}</code></pre>"

# 7 ~ 9
#separator:tab
#html:true
Go数组与切片的本质区别	"<pre><code class=""language-go"">// 数组：固定长度值类型
var arr = [3]int{1, 2, 3} // 长度固定不可修改
arrCopy := arr             // 值拷贝（独立内存）
arrCopy[0] = 9             // 不影响原数组

// 切片：动态长度引用类型
slice := []int{1, 2, 3}    // 底层数组指针+长度+容量
sliceCopy := slice         // 共享底层数组
sliceCopy[0] = 9           // 修改影响原切片</code></pre>"
Go切片扩容规则	"<pre><code class=""language-go"">func main() {
    s := make([]int, 0, 3) // 初始容量3
    fmt.Printf(""扩容前: len=%d cap=%d\n"", len(s), cap(s))
    
    // 容量<1024时双倍扩容
    for i := 0; i < 4; i++ {
        s = append(s, i)
    }
    fmt.Printf(""首次扩容: len=%d cap=%d\n"", len(s), cap(s)) // cap=6
    
    // 容量≥1024时1.25倍扩容
    s = make([]int, 1024)
    s = append(s, 1)
    fmt.Printf(""大切片扩容: len=%d cap=%d"", len(s), cap(s)) // cap=1280
}</code></pre>"
Go切片表达式s[2:5]的长度容量计算	"<pre><code class=""language-go"">func main() {
    arr := [10]int{0,1,2,3,4,5,6,7,8,9}
    s := arr[:]              // 容量10
    sub := s[2:5]           // 从索引2到5（不包含5）
    
    // 长度 = 结束索引 - 起始索引
    fmt.Printf(""长度: %d\n"", len(sub)) // 5-2=3
    
    // 容量 = 原容量 - 起始索引 
    fmt.Printf(""容量: %d"", cap(sub))   // 10-2=8
}</code></pre>"
Go中container/list零值可用性	"<pre><code class=""language-go"">func main() {
    var lst list.List // 零值链表
    
    // 直接操作零值（延迟初始化）
    lst.PushBack(""A"") 
    lst.PushFront(1)
    
    // 遍历打印
    for e := lst.Front(); e != nil; e = e.Next() {
        fmt.Print(e.Value, "" "")
    }
    // 输出: 1 A
}</code></pre>"
Go中循环链表(ring)与双向链表(list)区别	"<pre><code class=""language-go"">// 双向链表示例
func listDemo() {
    l := list.New()
    l.PushBack(10)
    l.PushFront(20)
    fmt.Print(l.Len()) // O(1)返回长度
}

// 循环链表示例
func ringDemo() {
    r := ring.New(3) // 固定长度
    for i := 0; i < 10; i++ {
        r.Value = i
        r = r.Next()
    }
    // 无头尾概念，遍历需记录起点
    start := r
    for {
        fmt.Print(r.Value)
        if r.Next() == start { break }
    }
}</code></pre>"
Go字典键类型约束	"<pre><code class=""language-go"">func main() {
    valid := make(map[string]int)   // 字符串可作键
    valid[[2]int{1,2}] = 10         // 数组可作键
    
    // 以下类型禁止作为键：
    // invalid := make(map[[]int]int)   // 切片❌
    // invalid := make(map[map[int]int]int) // 字典❌
    // invalid := make(map[func()]int) // 函数❌
}</code></pre>"
Go中nil字典操作安全性	"<pre><code class=""language-go"">func main() {
    var nilMap map[string]int
    
    // 读操作安全
    v := nilMap[""key""] // 返回零值0
    
    // 写操作引发panic
    // nilMap[""key""] = 1 // 触发panic
    
    // 删除操作安全
    delete(nilMap, ""key"") // 无操作
    
    fmt.Print(v) // 输出: 0
}</code></pre>"
Go字典扩容触发条件	"<pre><code class=""language-go"">func main() {
    m := make(map[int]int, 8)
    // 负载因子 = 元素数/桶数
    
    // 添加元素直到触发扩容
    for i := 0; i < 10; i++ {
        // 当 len(m)/bucket_count > 6.5 时扩容
        m[i] = i*10
    }
    fmt.Printf(""当前元素数: %d"", len(m))
}</code></pre>"
Go切片容量估算方法	"<pre><code class=""language-go"">func main() {
    arr := [10]int{}      // 底层数组长度10
    
    // 对数组切片时的容量计算：
    s1 := arr[2:5]        // 容量=10-2=8
    s2 := arr[5:]         // 容量=10-5=5
    
    // 完整切片表达式显式控制容量
    s3 := arr[2:5:8]      // 容量=8-2=6
    fmt.Print(cap(s1), cap(s2), cap(s3))
}</code></pre>"
Go中list.Element安全插入	"<pre><code class=""language-go"">func main() {
    l := list.New()
    elem := &list.Element{Value: ""test""}
    
    // 错误：直接插入破坏链表关联
    // l.PushFront(elem) ❌
    
    // 正确：通过List方法插入
    validElem := l.PushFront(""valid"")
    l.InsertAfter(""new"", validElem)
}</code></pre>"
Go字典访问不存在的键	"<pre><code class=""language-go"">func main() {
    m := map[string]int{""a"": 1}
    
    // 直接访问返回零值
    v1 := m[""b""] // v1=0
    
    // comma-ok模式检测存在性
    v2, ok := m[""b""] 
    fmt.Printf(""值:%d 存在:%v"", v2, ok) // 值:0 存在:false
}</code></pre>"
Go切片共享底层数组问题	"<pre><code class=""language-go"">func main() {
    s1 := []int{1, 2, 3, 4}
    s2 := s1[1:3] // 共享底层数组
    
    s2[0] = 99    // 修改s2
    fmt.Print(s1) // s1变为[1 99 3 4]
    
    // 解决方案：复制数据
    s3 := make([]int, len(s2))
    copy(s3, s2)  // 独立内存
    s3[0] = 100   // 不影响s1
}</code></pre>"
Go中list延迟初始化原理	"<pre><code class=""language-go"">// 链表定义（简化）
type List struct {
    root Element // 哨兵节点
    len  int     // 惰性初始化
}

// 首次操作时初始化
func (l *List) lazyInit() {
    if l.root.next == nil {
        l.root.next = &l.root
        l.root.prev = &l.root
    }
}

// PushBack方法实现
func (l *List) PushBack(v any) {
    l.lazyInit() // 确保已初始化
    // 插入逻辑...
}</code></pre>"
Go字典并发读写安全问题	"<pre><code class=""language-go"">func main() {
    m := make(map[int]int)
    
    // 写goroutine
    go func() {
        for i := 0; i < 1000; i++ {
            m[i] = i   // 写操作
        }
    }()
    
    // 读goroutine
    go func() {
        for i := 0; i < 1000; i++ {
            _ = m[i]   // 读操作
        }
    }()
    
    // 等待触发并发错误
    time.Sleep(time.Second)
    // 输出: fatal error: concurrent map read and map write
}</code></pre>"


# 10 ~ 12 
#separator:tab
#html:true
Go通道基本特性	"<pre><code class=""language-go"">func main() {
    // 1. 并发安全
    ch := make(chan int)
    go func() { ch <- 1 }() // 并发写入
    fmt.Print(<-ch)         // 并发读取
    
    // 2. FIFO特性
    ch <- 2; ch <- 3
    fmt.Print(<-ch, <-ch) // 输出 2 3
    
    // 3. 作为参数传递
    processChannel(ch)
    
    // 4. 有缓冲/无缓冲通道
    unbuffered := make(chan int)    // 无缓冲
    buffered := make(chan int, 10)  // 缓冲容量10
}</code></pre>"
Go发送操作阻塞条件	"<pre><code class=""language-go"">func main() {
    // 1. 缓冲通道已满
    fullCh := make(chan int, 1)
    fullCh <- 1
    // fullCh <- 2 // 阻塞（需另开goroutine）
    
    // 2. 无缓冲通道无接收方
    unbuffered := make(chan int)
    // unbuffered <- 1 // 阻塞（无接收者）
    
    // 3. 向nil通道发送
    var nilCh chan int
    // nilCh <- 1 // 永久阻塞
}</code></pre>"
Go接收操作阻塞条件	"<pre><code class=""language-go"">func main() {
    // 1. 空通道阻塞
    emptyCh := make(chan int, 1)
    // <-emptyCh // 阻塞（无数据）
    
    // 2. 无缓冲通道无发送方
    unbuffered := make(chan int)
    // <-unbuffered // 阻塞（无发送者）
    
    // 3. 从nil通道接收
    var nilCh chan int
    // <-nilCh // 永久阻塞
}</code></pre>"
Go关闭通道原则	"<pre><code class=""language-go"">func producer(ch chan int) {
    // 1. 仅发送方关闭
    for i := 0; i < 3; i++ {
        ch <- i
    }
    close(ch) // 正确关闭位置
    
    // 3. 关闭后发送会panic
    // ch <- 4 // panic: send on closed channel
}

func main() {
    ch := make(chan int, 3)
    go producer(ch)
    
    // 2. 不可重复关闭
    // close(ch) // 错误：接收方不应关闭
}</code></pre>"
Go安全判断通道关闭	"<pre><code class=""language-go"">func main() {
    ch := make(chan int, 2)
    ch <- 1; close(ch)
    
    // 双返回值模式
    v, ok := <-ch
    fmt.Printf(""值:%v 开启:%v\n"", v, ok) // 值:1 开启:true
    
    v, ok = <-ch
    fmt.Printf(""值:%v 开启:%v"", v, ok) // 值:0 开启:false
}</code></pre>"
Go单向通道作用	"<pre><code class=""language-go"">// 约束函数行为：只允许发送
func sendOnly(ch chan<- int) {
    ch <- 10
    // <-ch // 编译错误
}

// 约束函数行为：只允许接收
func receiveOnly(ch <-chan int) {
    fmt.Print(<-ch)
    // ch <- 1 // 编译错误
}

func main() {
    ch := make(chan int)
    go sendOnly(ch)   // 传入双向通道自动转换
    receiveOnly(ch)
}</code></pre>"
Goselect执行规则	"<pre><code class=""language-go"">func main() {
    ch1, ch2 := make(chan int), make(chan int)
    
    go func() { ch1 <- 1 }()
    go func() { ch2 <- 2 }()
    
    select {
    case v := <-ch1: // 随机执行就绪case
        fmt.Print(""ch1:"", v)
    case v := <-ch2:
        fmt.Print(""ch2:"", v)
    }
    
    // 2. 无case永久阻塞
    // select {}
    
    // 3. default立即执行
    select {
    case v := <-ch1: 
        fmt.Print(v)
    default:
        fmt.Print(""无就绪通道"")
    }
}</code></pre>"
Goselect中case表达式求值	"<pre><code class=""language-go"">func main() {
    ch := make(chan int, 2)
    ch <- 1; ch <- 2
    
    // 按代码顺序求值
    select {
    case v := <-ch: // 最先求值
        fmt.Print(""case1:"", v)
    case v := <-ch: // 第二个求值
        fmt.Print(""case2:"", v)
    case v := <-expensiveFunc(): // 最后求值
        fmt.Print(""case3:"", v)
    }
}

func expensiveFunc() chan int {
    fmt.Print(""【函数求值】"")
    return make(chan int)
}</code></pre>"
Gofor-range通道特性	"<pre><code class=""language-go"">func main() {
    // 1. 持续接收直到关闭
    ch := make(chan int, 3)
    ch <- 1; ch <- 2; close(ch)
    for v := range ch {
        fmt.Print(v, "" "") // 输出 1 2
    }
    
    // 2. nil通道永久阻塞
    var nilCh chan int
    // for range nilCh { // 阻塞
    //    fmt.Print(""never"")
    // }
}</code></pre>"
Go函数一等公民体现	"<pre><code class=""language-go"">// 1. 赋值给变量
var fn = func(s string) { fmt.Print(s) }

// 2. 作为参数传递
func wrapper(f func()) { f() }

// 3. 作为返回值
func getPrinter() func(string) {
    return func(s string) { fmt.Print(s) }
}

func main() {
    fn(""变量调用"")      // 体现1
    wrapper(func() {     // 体现2
        fmt.Print(""参数传递"")
    })
    getPrinter()(""返回值"") // 体现3
}</code></pre>"
Go高阶函数定义	"<pre><code class=""language-go"">// 1. 接收函数参数
func apply(nums []int, f func(int) int) {
    for i, n := range nums {
        nums[i] = f(n)
    }
}

// 2. 返回函数
func multiplier(factor int) func(int) int {
    return func(x int) int { return x * factor }
}

func main() {
    // 高阶函数用法
    nums := []int{1, 2, 3}
    apply(nums, func(x int) int { return x*2 }) // 传入函数
    fmt.Print(nums) // [2 4 6]
    
    double := multiplier(2) // 返回函数
    fmt.Print(double(5))    // 10
}</code></pre>"
Go闭包本质	"<pre><code class=""language-go"">func counter() func() int {
    count := 0 // 捕获的外部变量
    return func() int {
        count++ // 绑定自由变量
        return count
    }
}

func main() {
    c1 := counter()
    fmt.Print(c1(), c1()) // 输出 1 2
    
    c2 := counter()
    fmt.Print(c2()) // 输出 1（新闭包实例）
}</code></pre>"
Go函数参数传递规则	"<pre><code class=""language-go"">func modifyValue(val int) {
    val = 100 // 值类型副本
}

func modifySlice(s []int) {
    s[0] = 99 // 引用类型浅拷贝
}

func main() {
    // 1. 值类型传副本
    num := 1
    modifyValue(num)
    fmt.Print(num) // 1（未修改）
    
    // 2. 引用类型传指针副本
    slice := []int{1, 2}
    modifySlice(slice)
    fmt.Print(slice) // [99 2]（已修改）
}</code></pre>"
Go带缓冲与无缓冲通道区别	"<pre><code class=""language-go"">func main() {
    // 无缓冲通道（同步）
    unbuf := make(chan int)
    go func() {
        time.Sleep(time.Second)
        fmt.Print(<-unbuf) // 阻塞等待发送
    }()
    unbuf <- 1 // 同步点
    
    // 带缓冲通道（异步）
    buf := make(chan int, 1)
    buf <- 2 // 立即返回（不阻塞）
    fmt.Print(<-buf)
}</code></pre>"
Go通道操作panic触发条件	"<pre><code class=""language-go"">func main() {
    var ch chan int
    
    // 1. 关闭nil通道
    // close(ch) // panic: close of nil channel
    
    ch = make(chan int)
    close(ch)
    
    // 2. 重复关闭
    // close(ch) // panic: close of closed channel
    
    // 3. 向已关闭通道发送
    // ch <- 1 // panic: send on closed channel
}</code></pre>"
Goselect中default作用	"<pre><code class=""language-go"">func main() {
    ch := make(chan int) // 无缓冲空通道
    
    select {
    case v := <-ch: // 阻塞case
        fmt.Print(v)
    default:        // 避免阻塞
        fmt.Print(""立即执行"")
    }
    
    // 无default将阻塞
    // select {
    // case v := <-ch
    // }
}</code></pre>"
Go闭包捕获变量时机	"<pre><code class=""language-go"">func main() {
    a := 1
    closure := func() { fmt.Print(a) }
    
    a = 2  // 修改捕获的变量
    closure() // 输出2（捕获引用）
    
    // 循环陷阱示例
    for i := 0; i < 3; i++ {
        defer func() { fmt.Print(i) }() // 捕获循环变量
    }
    // 输出 3 3 3（非0,1,2）
}</code></pre>"
Go函数类型声明	"<pre><code class=""language-go"">// 声明函数类型
type Formatter func(int) string
type Callback func(string)

func formatNumber(n int) string {
    return fmt.Sprintf(""%03d"", n)
}

func process(f Formatter, c Callback) {
    c(f(5))
}

func main() {
    // 使用函数类型
    var f Formatter = formatNumber
    fmt.Print(f(1)) // 001
    
    // 作为参数传递
    process(formatNumber, func(s string) {
        fmt.Print(""回调:"", s) // 回调:005
    })
}</code></pre>"
Go避免通道导致的goroutine泄露	"<pre><code class=""language-go"">func worker(done chan bool) {
    time.Sleep(time.Second)
    done <- true
}

func main() {
    done := make(chan bool)
    go worker(done)
    
    // 1. 确保通道关闭
    // defer close(done)
    
    // 2. select+超时机制
    select {
    case <-done:
        fmt.Print(""完成"")
    case <-time.After(2 * time.Second):
        fmt.Print(""超时"")
    }
}</code></pre>"
Go单向通道应用场景	"<pre><code class=""language-go"">// 数据生产者（只发送）
func producer(ch chan<- int) {
    for i := 0; i < 3; i++ {
        ch <- i
    }
    close(ch)
}

// 数据处理（双向转换）
func pipeline(in <-chan int, out chan<- int) {
    for n := range in {
        out <- n * 2
    }
    close(out)
}

func main() {
    ch1 := make(chan int)
    ch2 := make(chan int)
    
    go producer(ch1)
    go pipeline(ch1, ch2)
    
    for n := range ch2 {
        fmt.Print(n, "" "")
    }
    // 输出: 0 2 4
}</code></pre>"
Go闭包实现状态封装	"<pre><code class=""language-go"">func newCounter() func() int {
    count := 0 // 封装状态
    return func() int {
        count++
        return count
    }
}

func main() {
    counter := newCounter()
    fmt.Print(counter(), counter()) // 1 2
    
    // 每个闭包独立状态
    another := newCounter()
    fmt.Print(another()) // 1
}</code></pre>"

# 13 ~ 15
#separator:tab
#html:true
Go结构体嵌入字段的作用示例	"<pre><code class=""language-go"">type Engine struct { power int }
type Car struct {
    Engine // 嵌入字段
    model string
}

func main() {
    myCar := Car{Engine{150}, ""Tesla""}
    fmt.Println(myCar.power) // 字段提升: 直接访问嵌入字段成员
}</code></pre>"
Go方法屏蔽（shadowing）的发生示例	"<pre><code class=""language-go"">type Base struct{}
func (b Base) Show() { fmt.Println(""Base"") }

type Derived struct{ Base }
func (d Derived) Show() { fmt.Println(""Derived"") } // 方法屏蔽

func main() {
    d := Derived{}
    d.Show() // 输出""Derived""，外层方法优先
}</code></pre>"
Go值接收者与指针接收者区别示例	"<pre><code class=""language-go"">type Counter struct{ count int }

func (c Counter) IncVal() { c.count++ } // 操作副本
func (c *Counter) IncPtr() { c.count++ } // 操作原值

func main() {
    c := Counter{}
    c.IncVal()
    fmt.Println(c.count) // 0 (未修改)
    c.IncPtr()
    fmt.Println(c.count) // 1 (已修改)
}</code></pre>"
Go通过组合实现类似继承示例	"<pre><code class=""language-go"">type Animal struct{ name string }
func (a Animal) Speak() { fmt.Println(""I'm"", a.name) }

type Dog struct {
    Animal // 组合替代继承
    breed string
}

func main() {
    d := Dog{Animal{""Buddy""}, ""Golden""}
    d.Speak() // 输出: I'm Buddy (has-a关系)
}</code></pre>"
Go接口变量存储机制示例	"<pre><code class=""language-go"">type Speaker interface { Speak() }
type Dog struct{}

func (d Dog) Speak() { fmt.Println(""Woof!"") }

func main() {
    var s Speaker = Dog{} // 存储: 动态值(Dog{}) + 动态类型(*Dog)
    s.Speak()
}</code></pre>"
Go接口nil判断陷阱示例	"<pre><code class=""language-go"">func main() {
    var s io.Reader
    fmt.Println(s == nil) // true (未初始化)

    var buf *bytes.Buffer = nil
    s = buf
    fmt.Println(s == nil) // false! (接口包含类型信息)
}</code></pre>"
Go接口组合应用示例	"<pre><code class=""language-go"">type Reader interface { Read() }
type Writer interface { Write() }

// 组合接口
type ReadWriter interface {
    Reader
    Writer
}

func process(rw ReadWriter) {
    rw.Read()  // 解耦功能
    rw.Write() // 复用接口
}</code></pre>"
Go类型断言安全写法示例	"<pre><code class=""language-go"">func checkType(v interface{}) {
    // 方法1: ok语法
    if s, ok := v.(string); ok {
        fmt.Println(""String:"", s)
    }

    // 方法2: type switch
    switch val := v.(type) {
    case int:
        fmt.Println(""Int:"", val)
    default:
        fmt.Println(""Unknown"")
    }
}</code></pre>"
Go空接口接收任意值示例	"<pre><code class=""language-go"">func printAnything(v interface{}) {
    // 接收任意类型值
    fmt.Printf(""Type: %T, Value: %v\n"", v, v)
}

func main() {
    printAnything(42)       // int
    printAnything(""hello"")  // string
    printAnything([]int{1,2})// slice
}</code></pre>"
Go不可寻址值操作示例	"<pre><code class=""language-go"">type Point struct{ x, y int }
func (p *Point) Move() {}

func main() {
    // 尝试修改不可寻址值
    Point{1,2}.x = 3 // 编译错误: 不可寻址

    // 尝试调用指针方法
    Point{1,2}.Move() // 编译错误: 需要可取址
}</code></pre>"
Go unsafe操作结构体字段示例	"<pre><code class=""language-go"">import ""unsafe""

type Secret struct {
    hidden int32
    value  float64
}

func main() {
    s := Secret{42, 3.14}
    ptr := unsafe.Pointer(&s)
    
    // 安全获取字段偏移
    offset := unsafe.Offsetof(s.value)
    valuePtr := (*float64)(unsafe.Add(ptr, offset))
    *valuePtr = 6.28 // 修改值字段
}</code></pre>"
Go反射读取结构体标签示例	"<pre><code class=""language-go"">import ""reflect""

type User struct {
    Name string `json:""name"" xml:""full_name""`
}

func main() {
    u := User{""Alice""}
    t := reflect.TypeOf(u)
    field, _ := t.FieldByName(""Name"")
    fmt.Println(field.Tag.Get(""json"")) // 输出: name
}</code></pre>"
Go切片索引可寻址原因示例	"<pre><code class=""language-go"">func main() {
    // 切片索引可寻址
    s := []int{1,2,3}
    fmt.Printf(""%p\n"", &s[1]) // 输出内存地址
    
    // 数组字面量索引不可寻址
    arr := [3]int{1,2,3}
    // &arr[0] // 编译错误: 不可寻址
}</code></pre>"
Go unsafe.Sizeof与Offsetof区别示例	"<pre><code class=""language-go"">import ""unsafe""

type Data struct {
    flag bool  // sizeof=1
    num  int64 // sizeof=8
}

func main() {
    d := Data{}
    fmt.Println(unsafe.Sizeof(d))        // 16 (结构体总大小)
    fmt.Println(unsafe.Offsetof(d.num))  // 8 (字段偏移量)
}</code></pre>"
Go接口动态派发示例	"<pre><code class=""language-go"">type Speaker interface { Speak() }
type Dog struct{}
func (d Dog) Speak() { fmt.Println(""Woof"") }

type Cat struct{}
func (c Cat) Speak() { fmt.Println(""Meow"") }

func main() {
    var s Speaker
    s = Dog{} // 动态绑定Dog.Speak
    s.Speak() // 运行时派发
    
    s = Cat{} // 动态绑定Cat.Speak
    s.Speak() // 运行时派发
}</code></pre>"

# 16 ~ 18
#separator:tab
#html:true
Go的goroutine执行时机示例	"<pre><code class=""language-go"">func main() {
    go fmt.Println(""Goroutine启动"") // 放入G队列等待调度
    fmt.Println(""主函数继续执行"")
    time.Sleep(10 * time.Millisecond) // 等待goroutine执行
}</code></pre>"
Go主goroutine结束影响示例	"<pre><code class=""language-go"">func main() {
    go func() {
        time.Sleep(100 * time.Millisecond)
        fmt.Println(""这行不会执行"") // 主goroutine结束后被终止
    }()
}</code></pre>"
